Gene_name	Chr	Start	End	Strand	meRIP_WT	RNAPII_WTmean_GB	RNAPII_WTmean_PR	PausIndex_WT	cheRNA_WT_mean	WT_Pull
Ralb	chr1	119468304	119506782	-	0.440624630950941	4.94212257845036e-07	1.67302307729468e-06	3.38523185278676	1.93374252393179e-07	4.4
Epb41l5	chr1	119543032	119651000	-	0.518939424387004	5.72790783964977e-07	3.39999794611815e-06	5.93584610873565	1.1787397168343e-06	3.28
Ptpn4	chr1	119656091	119839071	-	0.888547411486192	5.92705034778049e-07	2.99209190178302e-06	5.04819720808255	1.7134723169405e-06	3.42
3110009E18Rik	chr1	120119186	120190189	+	0.46377718214114	4.29527660156521e-07	5.2470015947541e-06	12.2157478585712	1.43324223314478e-07	2.64
Steap3	chr1	120224415	120273082	-	0.475628339546764	3.82922028573987e-07	4.69989420085913e-07	1.22737629338319	7.6184174062933e-08	0.66
Ccdc93	chr1	121429066	121508460	+	0.364452929844576	3.90661195633337e-07	1.40931174384778e-06	3.60750378998614	3.53172492921688e-07	3.34
Actr3	chr1	125390904	125437727	-	0.61856804467992	6.65003798654286e-07	4.07041670187541e-06	6.1208924070996	1.43207815233087e-06	3.2
Mgat5	chr1	127202985	127484972	+	0.57006035411935	3.93323696451535e-07	1.45958320686811e-06	3.71089568219788	3.09592124575938e-07	3.82
Ccnt2	chr1	127772163	127806837	+	0.660871112641496	9.86725052193683e-07	4.79935291567019e-06	4.86392121594591	4.13168771604296e-06	3.96
Map3k19	chr1	127813270	127842290	-	1.05747584084346	3.57451913610041e-07	4.36836515148894e-07	1.22208470151165	3.82556989440686e-09	3.84
Rab3gap1	chr1	127866772	127945876	+	0.491927454753916	4.78385073379944e-07	2.90421627811211e-06	6.0708756182397	9.83518426220524e-07	1.9
Zranb3	chr1	127952178	128105047	-	0.977038257498265	5.17217661953151e-07	2.48504042666132e-06	4.80463180100453	9.38894230304639e-07	3.36
R3hdm1	chr1	128101305	128239735	+	0.6735258232157	6.27130929009584e-07	2.30920471688533e-06	3.68217322741874	2.36263534581045e-06	3.1
Ubxn4	chr1	128242180	128281377	+	0.44714048848926	5.5632328664785e-07	3.12772733362958e-06	5.62213987567523	7.86031826039055e-07	2.1
Mcm6	chr1	128329574	128361705	-	0.372823031448003	1.11005113068222e-06	4.92197781276152e-06	4.4340099989237	3.04736598291139e-06	3.08
Dars	chr1	128361706	128419416	-	0.540372974965611	8.05387794254986e-07	4.54853770618334e-06	5.64763675167304	1.4700542234604e-06	3.08
Cd55	chr1	130437025	130464744	-	0.876394868755446	3.99844181748956e-07	1.46392005178651e-06	3.66122634418034	1.34573984493743e-06	3.64
Mapkapk2	chr1	131051699	131099843	-	0.342386849707444	4.34314353151809e-07	2.02070088431374e-06	4.6526228517422	5.37785937489846e-07	3.5
Rassf5	chr1	131174409	131247178	-	0.412020045162199	4.63793303633721e-07	8.39008219311527e-07	1.80901322364527	1.60518562458979e-08	3
Srgap2	chr1	131283250	131529361	-	0.835979241190667	5.30407819091773e-07	4.03172832999522e-06	7.60118570065355	1.37675276110493e-06	2.02
Slc41a1	chr1	131826011	131850863	+	0.370308651922897	6.75431646333579e-07	4.28048952781803e-06	6.33741334308757	1.02924258145009e-06	3.66
Nucks1	chr1	131908457	131938321	+	0.490156143499372	1.98931416332426e-06	5.76412425496669e-06	2.89754346560048	1.02380376813727e-05	3.28
Cdk18	chr1	132111546	132141685	-	0.423119886964058	4.64134844242008e-07	1.28266328586251e-06	2.76355740529945	2.68498405967432e-07	2.12
Lemd1	chr1	132189435	132259382	+	0.317792185031008	1.19937413001223e-06	3.50433561146241e-06	2.92180356718773	5.72736950047029e-07	4.18
Tmcc2	chr1	132354314	132393386	-	0.536423895306505	4.63471107916819e-07	1.49556105067429e-06	3.22687007912196	1.45394402766785e-07	2.24
Dstyk	chr1	132415452	132468959	+	0.684156148311691	5.25781898209711e-07	1.79587679597634e-06	3.41563070560494	4.02263488932238e-07	1.84
Rbbp5	chr1	132475366	132507665	+	0.565273041292074	7.91511330941775e-07	3.51743060865179e-06	4.4439422041711	2.39627203120441e-06	2.78
Nfasc	chr1	132562689	132743797	-	0.813563889756066	3.95361234461753e-07	1.2666289390088e-06	3.20372567819704	1.77701914508951e-07	3.48
Lrrn2	chr1	132878354	132942005	+	0.282528934224247	4.03522823313783e-07	7.57095757403422e-07	1.87621545464529	2.25246954880668e-08	0.7
Sox13	chr1	133380299	133426212	-	0.284274524949705	7.14121837963493e-07	1.6721676876554e-06	2.34157198220408	8.17004263628154e-07	3.68
Zc3h11a	chr1	133617870	133663399	-	1.16814167275737	1.28629057559348e-06	3.81634885869976e-06	2.96694147583173	6.2898972969989e-06	3.94
Atp2b4	chr1	133700673	133755747	-	0.818393578512936	4.54227631473165e-07	3.79632089931313e-07	0.835774980707533	5.46527380774703e-08	5.8
Ppfia4	chr1	134294782	134334928	-	0.39226995543423	5.74127633802095e-07	4.09104666359885e-07	0.712567454122763	1.13447849074742e-06	2.38
Klhl12	chr1	134453530	134492873	+	0.4379341063589	6.78876105176369e-07	3.52556219287381e-06	5.19323359003464	1.04678481682587e-06	3.08
Kdm5b	chr1	134558177	134634878	+	0.483041800571929	1.32054630504072e-06	5.06337753314157e-06	3.83430517643638	4.03796378585363e-06	3.7
Ppp1r12b	chr1	134763942	134957940	-	0.79675710516464	4.34043407588221e-07	2.10540833673001e-06	4.85068612936386	4.08620027331183e-07	2.84
Ptprv	chr1	135106497	135134575	-	0.37673230807183	6.85924968612117e-07	6.02601039833988e-07	0.878523260427851	3.02816318325326e-07	2.72
Ipo9	chr1	135380314	135432491	-	0.552469427362	7.28142537343342e-07	2.98353262274137e-06	4.097456843583	1.53138028061827e-06	3.4
Csrp1	chr1	135727196	135754229	+	0.481840918471297	5.57825708484349e-07	1.94289644573372e-06	3.48298118244264	4.36812673495562e-07	3.52
Kif21b	chr1	136129400	136180014	+	0.597115119528967	5.39260175758148e-07	1.10411704801252e-06	2.04746632079819	2.62145327610311e-07	0.54
Camsap2	chr1	136266122	136348104	-	0.631684296862526	5.03948018059659e-07	3.4213389383247e-06	6.78907112582328	7.97640159249488e-07	3.9
Ddx59	chr1	136413270	136442220	+	0.750826606417065	5.70076455362203e-07	4.7505933586991e-06	8.33325655535233	3.60951086978697e-07	3.56
Kif14	chr1	136465847	136532819	+	0.894781206493765	5.82736412745981e-07	7.87538134266435e-07	1.35144829985033	9.20590210510241e-07	3.1
Nr5a2	chr1	136841583	136962448	-	0.663786709687879	8.49502702391247e-07	6.29905193803357e-07	0.741498752187898	1.96275926616994e-06	6.38
Nek7	chr1	138481836	138621757	-	0.678901947541682	4.7318527604208e-07	2.82415895463873e-06	5.96839990090389	6.01049207380956e-07	2.3
Dennd1b	chr1	138961708	139178043	+	0.621921316535595	4.91956379896159e-07	2.14084407492139e-06	4.35169491118964	1.22403593640318e-06	3.6
Zbtb41	chr1	139420382	139455007	+	1.02046739602014	6.20387105909852e-07	3.25859822573809e-06	5.25252410099509	1.3405363464251e-06	1.64
Aspm	chr1	139452772	139496088	+	1.11971837553301	6.77876252428196e-07	2.44332824268265e-06	3.60438683894072	2.99343445727057e-06	3.5
F13b	chr1	139499706	139525756	+	1.40194066158317	4.24702563188649e-07	5.71074451741372e-07	1.34464564436289	1.62106183899475e-08	1.68
Kcnt2	chr1	140244256	140612261	+	1.82731876233395	4.11155101225376e-07	1.44192254316999e-06	3.50700389919179	2.2037746968476e-07	1.64
Cdc73	chr1	143601275	143704893	-	0.723251575229756	8.19311145689598e-07	4.0405164306272e-06	4.93160193399588	2.37015931525422e-06	3.66
Trove2	chr1	143748789	143779051	-	0.992573863959743	5.40985072104519e-07	4.37572580850583e-06	8.08844094622344	1.3365635787602e-06	1.96
Uchl5	chr1	143775277	143809466	+	0.791002213390796	8.47747778797564e-07	4.52913631484567e-06	5.3425516741191	1.79992824470991e-06	3.72
Pla2g4a	chr1	149827617	149963290	-	1.14782975910598	3.33615963819118e-07	5.69448134896969e-07	1.70689714118631	5.86224609446038e-08	5.64
Tpr	chr1	150390837	150451935	+	0.561071312158588	8.52789807336815e-07	3.7498142272354e-06	4.39711426540818	3.68102521519158e-06	3.8
Swt1	chr1	151365698	151430435	-	1.09389626461818	6.95018131026737e-07	4.28536847835123e-06	6.16583695740503	1.42435184574462e-06	3.64
Trmt1l	chr1	151426647	151460183	+	0.594814376742405	6.07293579682918e-07	4.55644046881503e-06	7.50286290066503	5.66774814764843e-07	4.86
Rnf2	chr1	151467405	151502823	-	0.423603653312555	1.03765504712329e-06	3.53954252806347e-06	3.41109749128692	3.14631579221824e-06	3.7
Fam129a	chr1	151569372	151721347	+	0.747217402875019	7.01127557745323e-07	3.61851564030725e-06	5.16099474387175	1.59584534488588e-06	3.48
Edem3	chr1	151753373	151824328	+	0.57910785252988	5.13314869951116e-07	2.58515565788234e-06	5.03619865547345	5.49699146516745e-07	3.36
1700025G04Rik	chr1	151882523	152092320	-	0.581275911289693	4.13408335985627e-07	1.39296411296959e-06	3.36946305073543	2.4581495288617e-07	2.24
Rgl1	chr1	152515529	152627111	-	0.455860780739018	3.73200275593171e-07	9.41063051401428e-07	2.52160331314248	4.00652375237687e-08	0.8
Ncf2	chr1	152798152	152838990	+	0.818150928569584	8.99102328979205e-07	8.2394367289226e-07	0.916407005449228	4.47623526855846e-08	1.16
Smg7	chr1	152834994	152904646	-	0.619495360878369	1.32739538061553e-06	4.59047871175234e-06	3.45826027330582	5.98884763220488e-06	3.22
Lamc2	chr1	153120755	153188447	-	0.516375768506866	5.27237342090245e-07	1.29176467051897e-06	2.45006293635754	5.57469386435462e-07	3.2
Lamc1	chr1	153216921	153334786	-	0.414464659151036	8.55929335172129e-07	3.4994566609292e-06	4.08848781917897	2.87565753735414e-06	3.02
Shcbp1l	chr1	153423208	153454574	+	0.878287666543474	1.11040878875133e-06	1.76175409060488e-06	1.58658154406901	7.3175423816483e-08	1.46
Dhx9	chr1	153453757	153489660	-	0.463816853192331	3.04948267814829e-06	8.97376405050438e-06	2.94271684663362	1.12728621022326e-05	3.48
Npl	chr1	153501015	153551714	-	0.421083352745196	4.60509179525738e-07	1.174103186395e-06	2.54957607490944	9.68691053702435e-08	1.26
Stx6	chr1	155156702	155205517	+	0.454095542320628	4.43326313358613e-07	1.70443525459214e-06	3.84465167808209	5.61401294011962e-07	1.4
Xpr1	chr1	155273656	155419444	-	0.963664003828996	4.33390436062581e-07	1.94626349021769e-06	4.49078550948146	4.57531116594562e-07	2.64
Acbd6	chr1	155556119	155689233	+	0.524600614744767	4.76432295075556e-07	2.31245735057414e-06	4.85369563414549	5.78889255387282e-07	3.44
Qsox1	chr1	155776154	155814899	-	0.293063290246138	3.54473837590225e-07	1.76814494718733e-06	4.98808306758966	1.56059226781501e-07	1.28
Cep350	chr1	155842963	155975255	-	1.08580715976843	4.43640798273034e-07	2.9700943931665e-06	6.69481798051086	5.9452957469095e-07	3.08
Tor1aip1	chr1	156002598	156038480	-	0.603084013013561	5.98369668536124e-07	2.83736836262327e-06	4.74183186718793	5.08227403295364e-07	0.8
Tor1aip2	chr1	156033663	156070861	+	1.02457206798003	1.15179889651622e-06	4.02859010710158e-06	3.49765060488131	1.61524483953399e-06	0.74
Tdrd5	chr1	156253295	156305606	-	0.776987360910885	4.39949049861911e-07	1.47096742477893e-06	3.34349494615486	3.44196084936053e-07	3.22
Soat1	chr1	156426107	156476328	-	0.433561139304973	4.77676158493967e-07	1.71841558978181e-06	3.59744893946494	4.7746208604444e-07	3.04
Abl2	chr1	156556786	156651619	+	0.682849685238535	7.54312488389932e-07	4.35524020593856e-06	5.77378775106157	1.50154725524786e-06	3.32
Fam20b	chr1	156676570	156720910	-	0.634407168018957	4.95724316693279e-07	2.31180083416418e-06	4.66348080236412	3.70377490831879e-07	2.12
Ralgps2	chr1	156802165	156941626	-	0.760731149698885	5.68816745851958e-07	3.48082619679665e-06	6.11941582623972	8.9946756318703e-07	3.02
Brinp2	chr1	158243268	158358260	-	0.564439381540666	2.90636785352933e-07	1.11050790459497e-06	3.82094752130716	5.82753108302181e-08	1.1
Rfwd2	chr1	159230325	159349580	+	0.712483461019109	5.8652388385554e-07	4.85404568604308e-06	8.27595571067763	1.59373827237258e-06	3.52
Rabgap1l	chr1	160217173	160794938	-	1.02245915379267	4.30278873671316e-07	1.40249319244569e-06	3.25949814937239	3.6191883314494e-07	1.86
Rc3h1	chr1	160904410	160976976	+	0.794363364093356	6.26096076500287e-07	2.57876480129989e-06	4.11880044946857	1.44672728045818e-06	3.14
Dars2	chr1	161038600	161072660	-	0.758425945212097	7.89897416972861e-07	3.87289676750738e-06	4.90303764044394	6.81624477664632e-07	1.12
Klhl20	chr1	161086377	161133479	-	0.709918140514555	5.14587463848972e-07	2.9238165426791e-06	5.68186508239	5.00358823864109e-07	1.64
Ankrd45	chr1	161140711	161172507	+	0.797354241881786	5.6781660443155e-07	8.46910981943221e-07	1.49152204309185	3.19475347206995e-07	1.44
Suco	chr1	161814111	161878661	-	0.907667444129511	5.27035236313564e-07	2.59414263174364e-06	4.92214268231628	1.01662723523865e-06	3.18
Vamp4	chr1	162568827	162601078	+	0.571881385132378	4.72872028241533e-07	2.61559803474536e-06	5.53130208287424	5.85916447981732e-07	3
Prrc2c	chr1	162669784	162742556	-	0.794617113057638	1.08539711601934e-06	3.96262752961302e-06	3.65085503833457	5.22709582337817e-06	3.44
Kifap3	chr1	163777582	163919107	+	1.22884400468929	3.92033160769117e-07	1.05221926814778e-06	2.68400577666304	5.07577695187891e-07	1.9
Scyl3	chr1	163927099	163957126	+	0.386223245800613	8.8860871063851e-07	6.49619869165511e-07	0.731052781036466	9.73743117132627e-07	3.54
BC055324	chr1	163952005	163996781	-	0.568166748996156	6.55921552269037e-07	3.37571760424726e-06	5.14652642921947	1.64657882980113e-06	3.6
Nme7	chr1	164305671	164439300	+	0.68931033682548	5.97006886509603e-07	1.84506404776707e-06	3.09052389421205	5.96163294023303e-07	2.6
Atp1b1	chr1	164435098	164460355	-	0.373614593849069	1.11060996782548e-06	6.44840893511847e-06	5.80618679998356	2.80428414415856e-06	3.2
Sft2d2	chr1	165172340	165196433	-	0.300043272983521	5.53628663901976e-07	3.34581733299905e-06	6.04343226995821	8.75130896567298e-07	2.58
Tiprl	chr1	165210285	165238958	-	0.579524580626124	6.50811968192736e-07	3.03194894732697e-06	4.65871725706966	9.80423399088335e-07	1.54
Dcaf6	chr1	165327499	165462463	-	1.11356659295861	3.96460808443818e-07	3.57312312782013e-06	9.01255067769573	5.37082951826496e-07	2.3
Mpzl1	chr1	165590180	165636541	-	0.589205586135614	5.90251015781473e-07	5.10962543526797e-06	8.65669909691387	1.04209457673571e-06	3.4
Pou2f1	chr1	165863153	166004634	-	0.523833877024269	8.34664167323496e-07	4.06294163406336e-06	4.86775615046699	3.12237618708739e-06	3.8
Dusp27	chr1	166096147	166129898	-	0.706741887676354	9.80359182956728e-07	2.30649418881133e-06	2.35270320195811	7.20338631973646e-07	2.52
Gpa33	chr1	166128459	166168510	+	0.588968122825839	1.61783182825811e-06	3.55763088658122e-06	2.19901155635667	1.85723424963157e-06	6.94
Uck2	chr1	167224082	167287127	-	0.508034788311541	1.04111865105786e-06	3.48462093610026e-06	3.34699693695777	2.16133153960095e-06	5.74
Tmco1	chr1	167306669	167335978	+	0.336994206194162	6.30971063375758e-07	5.70769075695423e-06	9.04588354086718	5.45258463071736e-07	3.02
Nuf2	chr1	169495933	169533464	-	0.448927563055008	5.32275529369491e-07	2.45827837830676e-06	4.61843207636978	8.03175669585563e-07	2.98
Uap1	chr1	170139222	170176964	-	0.396050764320451	4.67934339801554e-07	2.95665616359164e-06	6.31852786193364	5.58692098281779e-07	3.06
Nos1ap	chr1	170315495	170591849	-	0.970956113851534	3.67427658828412e-07	9.25028704547719e-07	2.51758048780891	1.25713009867191e-07	2.64
Atf6	chr1	170702456	170869771	-	0.775152867179392	5.53528113814505e-07	1.89208287709859e-06	3.41822362745003	8.91981901739851e-07	3.3
Arhgap30	chr1	171386959	171412240	+	0.654438151196	5.27881298170625e-07	8.90677177585938e-07	1.68726791548135	1.41286778989676e-07	1.54
F11r	chr1	171435560	171466593	+	0.529168592990667	7.48009914800893e-07	3.79760398377205e-06	5.07694337819426	1.00322532141594e-06	3.66
Vangl2	chr1	171998959	172029295	-	0.470368057397726	5.97339995409953e-07	2.94712708411554e-06	4.93375147614707	4.88563967548437e-07	1.52
Copa	chr1	172080528	172124332	+	0.378653422747016	5.88165905389947e-07	2.8898082481028e-06	4.91325359328146	1.33444203603786e-06	3.7
Dcaf8	chr1	172146014	172198393	+	0.529555095247667	8.44275231135998e-07	5.98438267679536e-06	7.08818932037505	1.9664591499401e-06	3.48
Cfap45	chr1	172519129	172547870	+	0.556518910602564	5.05344370624215e-07	1.30563059491347e-06	2.58364527401526	7.29540516295331e-08	1.52
Aim2	chr1	173418603	173468040	+	1.25003407727852	5.72656550278831e-07	1.11039349379981e-06	1.93902172822288	1.65597409762599e-06	3.4
Fmn2	chr1	174499824	174824729	+	0.849283441784198	4.36341655479976e-07	1.92589229844557e-06	4.41372551590814	6.03360236130695e-07	3.32
Fh1	chr1	175599377	175627635	-	0.239719089295539	5.78122341806178e-07	2.81343125313787e-06	4.86649805705157	8.48434681764672e-07	2.94
Opn3	chr1	175660420	175694632	-	1.25195750127188	4.12305670067585e-07	3.13520240144164e-06	7.60407297073484	3.74336214784366e-07	2.14
Exo1	chr1	175878777	175913396	+	0.503400674591681	9.75707504098552e-07	2.39642382414629e-06	2.45608834008131	2.2802175903035e-06	4.14
Cep170	chr1	176731652	176809124	-	0.822727142110462	4.62399778985723e-07	3.94582225555419e-07	0.853335670749968	8.32970312560495e-07	1.34
Sdccag8	chr1	176812659	177022432	+	0.721533446130962	3.40231031991433e-07	1.51852835972525e-06	4.46322709259362	1.92333186685756e-07	2.94
Adss	chr1	177761177	177798509	-	0.538863614326494	9.78331015060082e-07	4.99262046755397e-06	5.10320166763532	4.46195743568537e-06	3
Desi2	chr1	178185416	178254598	+	0.709705610443003	5.41704601911087e-07	3.10530213019342e-06	5.73246400203761	1.20251400209792e-06	3.48
Efcab2	chr1	178403880	178485250	+	0.776363707457734	4.32118933624452e-07	4.23033247559286e-06	9.78974107917562	1.09125947257871e-07	2.52
Smyd3	chr1	178953030	179520003	-	0.762661529178497	5.17326181354263e-07	2.94159161717237e-06	5.68614487956483	1.43882392644654e-06	2.96
Cnst	chr1	179544528	179629473	+	0.647441042872851	4.76143417468645e-07	2.49414181131778e-06	5.23821546158837	2.69738490150067e-07	4.34
Ahctf1	chr1	179742903	179806015	-	0.475111411930152	9.92729707563759e-07	4.65946510133938e-06	4.69358886496315	4.08079781979705e-06	3.62
Cdc42bpa	chr1	179959088	180167602	+	0.728397414803556	4.44977331753746e-07	5.26109634073892e-07	1.18232906831543	5.44780176388743e-07	2.76
Adck3	chr1	180163237	180198020	-	0.329990707709074	4.1516448300836e-07	1.62058319181515e-06	3.90347261902584	1.39786728369318e-07	2.74
Itpkb	chr1	180328475	180425659	+	0.884002601842149	4.1409636392448e-07	8.11047548932197e-07	1.95859616164152	1.93924429630418e-08	2.56
Parp1	chr1	180566974	180603254	+	0.287524778483543	1.00854914750348e-06	4.20682306092709e-06	4.17116317171105	3.73649749211359e-06	3.52
Acbd3	chr1	180724042	180756204	+	0.447557243474789	6.6978705167137e-07	3.41711650420146e-06	5.10179540747238	9.29665689409427e-07	1.38
Tmem63a	chr1	180940517	180977104	+	0.410255346865544	5.73016924676958e-07	1.4323934636939e-06	2.4997402380417	3.41118544745329e-07	1.16
Ephx1	chr1	180987555	181019569	-	0.641582893314251	4.99316666710977e-07	1.83336654583177e-06	3.67175115124485	4.36401555260601e-07	3.22
Nvl	chr1	181085137	181146204	-	0.478721693252904	9.79082187884559e-07	3.73768903048046e-06	3.81754369217588	2.47911960318548e-06	3.68
Wdr26	chr1	181171225	181213978	-	0.581541955888038	9.08817816369372e-07	3.38764392777288e-06	3.72752807741616	2.20719755592234e-06	2.82
Lbr	chr1	181813314	181844401	-	0.362302343717388	1.07163460963008e-06	4.82480193120483e-06	4.50228266971549	2.59674803400752e-06	3
Enah	chr1	181894383	182021980	-	0.629840415673721	1.63442303401328e-06	3.50499212787237e-06	2.14448282661923	6.72846918294001e-06	3.54
Fbxo28	chr1	182311101	182343606	-	0.535041298598272	9.10095263592276e-07	2.70444345885071e-06	2.97160480560671	1.72438315339944e-06	2.96
Trp53bp2	chr1	182407166	182464436	+	0.490917739775778	5.39489686857991e-07	5.123178075638e-06	9.49634108017076	7.5635879683884e-07	3
Susd4	chr1	182762905	182897654	+	0.794894392458183	3.56441831481096e-07	7.35754765196864e-07	2.06416503399626	1.8613220408735e-07	3.42
Disp1	chr1	183084263	183223529	-	0.639826147240016	4.06293788287879e-07	1.70129703169849e-06	4.18735673727071	2.79499936387325e-07	2.38
Brox	chr1	183274341	183299008	-	0.313794127767472	5.66065312495121e-07	4.1180920476169e-06	7.27494152479515	1.2061870166499e-06	2.92
Aida	chr1	183295059	183326501	+	0.463453072118425	1.87005017472501e-06	4.29024742888444e-06	2.2941884056749	5.77091753078828e-07	2.26
